observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,taxon.taxonID,taxon.taxonRank,taxon.order,taxon.family,taxon.vernacularNames.eng,taxon.vernacularNames.nld
1f745fb4-dd86-4a02-a7c1-cb88cd50e8f7,59fd20df-b700-454a-9d4e-d84a7a0d7af1,NA,3506a649-ab6d-48b7-bbfe-df74035d3a25,2025-10-12T05:52:04Z,2025-10-12T05:52:10Z,event,animal,NA,Sus scrofa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T09:48:00Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
6d3e7f56-412f-4886-90b9-60a8375c71a9,59fd20df-b700-454a-9d4e-d84a7a0d7af1,NA,464dfb1b-29ef-4a42-ae68-5b19e624e7a5,2025-10-26T17:23:58Z,2025-10-26T17:26:10Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T09:55:33Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
1d16f48f-68e0-465f-9f82-aca2ef015043,59fd20df-b700-454a-9d4e-d84a7a0d7af1,NA,a6b71a66-5917-4085-a8c1-a82c54d627fe,2025-10-27T20:26:52Z,2025-10-27T20:27:14Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T09:55:56Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
c58cf8c6-f54e-4351-aa57-335bd370e9a1,5a59ea34-c9b6-443a-9ec0-5732969b4a6b,NA,615ced15-b768-4056-86b4-c2a4f38d1e6d,2025-09-03T06:23:11Z,2025-09-03T06:27:27Z,event,animal,NA,Sus scrofa,12,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T14:22:34Z,0.5,NA,Error parsing all data | Biggen: 2,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
28633f61-c993-462b-b447-0c6c876b5643,5a59ea34-c9b6-443a-9ec0-5732969b4a6b,NA,39a9fbb4-d720-443b-823f-c726205dab07,2025-09-05T00:53:11Z,2025-09-05T00:53:17Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:20:16Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
e629de75-937b-4851-b6a8-61a92b539d6b,5c759395-a62c-4ed7-9762-a155514aa3e3,NA,1c835ab9-90ca-4119-bbe5-02fbae7dc61a,2025-09-06T17:06:08Z,2025-09-06T17:07:40Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-20T12:32:00Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
d167c255-9de2-42a6-95e9-5e74f335c4fe,5c759395-a62c-4ed7-9762-a155514aa3e3,NA,ccf1775e-2e11-4006-a255-d9614246f60f,2025-09-06T17:33:30Z,2025-09-06T17:35:15Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-20T12:32:37Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
f288e1ee-c0c0-4a11-b4bd-8ee161bad4cc,5c759395-a62c-4ed7-9762-a155514aa3e3,NA,0b5b758f-95e2-4a1d-90bc-c5d485a474f3,2025-09-17T18:31:27Z,2025-09-17T18:33:01Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:14:08Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
962234e7-65d9-490b-b095-f4af857db824,5c759395-a62c-4ed7-9762-a155514aa3e3,NA,f705c677-2335-40fd-8ec6-57aa6fa22e7c,2025-09-21T18:03:35Z,2025-09-21T18:03:59Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-20T12:32:46Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
5daba746-fb6e-4613-9d35-169785dc51d3,5dd5a800-61d7-4a94-b44f-0d9d180a1300,NA,f9a50a41-2846-40be-adea-7bef7c1d567c,2025-09-06T22:38:29Z,2025-09-06T22:38:35Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:43:18Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
fd52af5c-e689-4e5e-8fc0-a4737a3fffe3,5dd5a800-61d7-4a94-b44f-0d9d180a1300,NA,8b1ac279-51a6-4d00-92a6-3ff8b60e222a,2025-09-16T18:47:17Z,2025-09-16T18:47:38Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:44:20Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
d2ffe3fe-a353-474a-9c29-c8eab4ac30ce,5dd5a800-61d7-4a94-b44f-0d9d180a1300,NA,5c3eeba2-497c-4386-b823-a49092245faf,2025-09-16T19:22:18Z,2025-09-16T19:22:38Z,event,animal,NA,Capreolus capreolus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:44:42Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
caa58c82-e11e-4014-a8f8-792d1f34a8c1,5dd5a800-61d7-4a94-b44f-0d9d180a1300,NA,df5daa04-467e-4b02-a529-3f2f09392d3c,2025-09-17T22:55:17Z,2025-09-17T22:55:23Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:44:54Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
ff13ef44-5a5c-4b95-a64d-551d1695c95d,5dd5a800-61d7-4a94-b44f-0d9d180a1300,NA,09625823-0190-41c6-9fdd-1afc52d63af6,2025-09-17T23:01:50Z,2025-09-17T23:02:01Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T07:45:05Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
a60ae2a7-1aa4-47a2-a263-c8138e5a57e7,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,85760c78-a853-4d2c-b95a-90ba4a7c5a8c,2025-09-01T17:08:47Z,2025-09-01T17:11:05Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Lynn Pallemaerts,2025-10-06T08:02:52Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
dfbfe355-1363-4be0-8d3b-2c4031f75f6d,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,a3d31237-a495-43eb-a675-4984120377d0,2025-09-02T23:52:55Z,2025-09-02T23:53:29Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T08:11:18Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
2d670035-9eb3-4b6e-b526-a68e633219f9,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,99fa5a84-8a08-4c9e-b557-9e11a8906210,2025-09-03T02:20:16Z,2025-09-03T02:21:41Z,event,animal,NA,Sus scrofa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-23T12:58:10Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
116c2cd1-ea52-4587-8db3-353945c8e0cb,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,5995ed84-225f-4f6a-873a-04edacf87fd7,2025-09-03T12:15:46Z,2025-09-03T12:15:52Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T08:15:19Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
a1e63581-cd6f-4c9b-a2f8-adbcff5f3b2c,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,99bfaa57-3a5d-464a-a3f9-fa1f82a03f7c,2025-09-06T16:17:29Z,2025-09-06T16:17:42Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:09:09Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
1c355390-3149-4598-9b72-a9b3e3504a72,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,4f0c58f3-86c6-4cf8-a48d-e36db21ff425,2025-09-07T04:56:22Z,2025-09-07T04:56:28Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:10:37Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
c6385381-4b90-48af-8b04-f50e36091646,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,5cd160cf-5a30-46a3-bc66-4013b783465a,2025-09-07T05:23:54Z,2025-09-07T05:24:13Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:11:10Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
9063affa-5628-4dd8-b3b8-5e61ff63e7c5,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,871ef43b-5218-4cb1-b365-8a763d1b2fa5,2025-09-09T18:13:18Z,2025-09-09T18:13:24Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:32:01Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
f09d7e15-a789-408f-b613-d6dbe77732b3,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,bdfc07d7-5f0a-4e58-a5d8-157daac690b4,2025-09-16T05:27:08Z,2025-09-16T05:27:35Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:37:49Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
4a146260-d4b0-4426-b845-0dd0c18e2292,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,7c9a75af-7843-40c4-bb75-a994a68e2edb,2025-09-16T06:04:06Z,2025-09-16T06:04:49Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:38:13Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
ee0a7138-8b61-4eee-8a4a-624d7e63d6a8,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,1825476c-6a74-4bc3-a714-9ceef3973f6e,2025-09-16T19:27:51Z,2025-09-16T19:28:10Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T09:39:16Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
21a337d4-7e6c-46b5-88a0-f4e7b348b80d,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,26181228-3603-414f-803e-8ee93d7ebf4c,2025-09-17T23:48:44Z,2025-09-17T23:49:05Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Niko Boone,2025-10-06T09:42:40Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
17711306-332a-47f2-8785-a197c7e127f2,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,7d8b0823-59d5-4a38-a29f-d26948a37fb2,2025-09-21T18:28:29Z,2025-09-21T18:28:51Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T15:24:10Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
fc3d0fd5-0fb3-4098-ae44-f8e107d4f4b5,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,2021073b-3247-4095-b2b7-66dfc193e5c8,2025-09-22T04:58:06Z,2025-09-22T04:58:11Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T10:28:44Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
921df211-74cd-4132-aa82-0fdc9b8c1753,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,6eccfbf6-a74b-436f-8e8d-47a1d2ae0f84,2025-09-22T05:03:01Z,2025-09-22T05:03:07Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T15:24:25Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
d970aef5-3855-42ff-bd40-9ef2854d641f,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,c613751e-290d-48e8-af13-450869b2ca33,2025-09-23T02:02:57Z,2025-09-23T02:03:09Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T10:34:33Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
374ddd44-a918-44a4-9431-61a338b25164,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,df5d4aea-8710-498f-804f-43dc5573aeea,2025-09-26T01:38:22Z,2025-09-26T01:39:12Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T15:24:45Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
a3c64287-fe12-42d4-b28a-c994b6f52c73,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,a9b71b9d-bb83-4fc5-b3e4-374c1d174ace,2025-09-26T03:08:26Z,2025-09-26T03:08:45Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T15:25:03Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
0344b208-b28a-45db-b859-c133a5756a6a,60074386-2cc2-4c54-9b98-9bedc575bd24,NA,e938f124-d003-4af0-b4c2-7b9f0f05d240,2025-09-26T05:46:48Z,2025-09-26T05:46:54Z,event,animal,NA,Capreolus capreolus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-06T10:35:31Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
82cf41b1-6556-478f-84bd-0c726502e816,6075a973-dd6b-4652-b216-48015058c9ba,NA,07edd053-1532-4158-8d33-28fbe7367725,2025-10-30T00:05:47Z,2025-10-30T00:05:54Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T10:32:31Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
523c3e60-c15a-4fce-a529-60d4015edb2b,6075a973-dd6b-4652-b216-48015058c9ba,NA,abd4e64e-b076-409f-8dfa-42f21c4d42cd,2025-10-31T18:10:12Z,2025-10-31T18:10:44Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T10:33:01Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
2ce06a00-b756-4fac-b6b5-4418898b1412,6075a973-dd6b-4652-b216-48015058c9ba,NA,0a511631-c1c4-419f-aec8-5198740d2915,2025-10-31T21:09:30Z,2025-10-31T21:09:36Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T10:33:18Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
49d37b72-9db4-4876-bbe0-4a282ca3ae31,6075a973-dd6b-4652-b216-48015058c9ba,NA,39c5ff1c-1e0a-40c5-ad77-db67543377d3,2025-11-01T01:33:05Z,2025-11-01T01:34:28Z,event,animal,NA,Sus scrofa,8,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T09:37:04Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
bad9d26b-160d-45fe-98be-c982d8e8617d,6075a973-dd6b-4652-b216-48015058c9ba,NA,2d6720a9-c9b5-4075-8303-c98f3898aef5,2025-11-01T17:33:10Z,2025-11-01T17:33:38Z,event,animal,NA,Capreolus capreolus,1,juvenile,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T12:05:32Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
e420b8f1-89e2-4b0e-a717-15aaf5ceb530,6075a973-dd6b-4652-b216-48015058c9ba,NA,d6a049bc-1da3-493a-9aa6-517f223cce42,2025-11-03T22:05:38Z,2025-11-03T22:12:02Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T10:37:38Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
6ed84356-723b-4b41-adb8-dd6b424fc70e,6075a973-dd6b-4652-b216-48015058c9ba,NA,abfc5311-51ab-47ca-97ff-792e8e4959ad,2025-11-04T01:59:55Z,2025-11-04T02:00:12Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T10:38:03Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
364e8622-2d7c-460a-b326-206003a76df5,6075a973-dd6b-4652-b216-48015058c9ba,NA,5ce44f14-3806-4249-9c25-986b5b25133f,2025-11-20T03:55:36Z,2025-11-20T03:55:54Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T12:03:33Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
d562d710-13a2-4392-b754-623092acf15c,6075a973-dd6b-4652-b216-48015058c9ba,NA,62fb1359-ab7e-46ab-9caf-f1e4f558b258,2025-11-25T06:14:16Z,2025-11-25T06:14:54Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T12:04:43Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
53f1ace0-022f-439a-8bbf-96c6ad83d7ba,806db885-0801-4864-b602-49bed5a148ac,NA,c2ac4e73-7b4a-4328-b69d-6c986512c2b1,2025-11-05T22:25:49Z,2025-11-05T22:28:38Z,event,animal,NA,Sus scrofa,5,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T09:53:29Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
dd954492-6827-4f10-b138-88578e5a12aa,806db885-0801-4864-b602-49bed5a148ac,NA,77621080-cf79-4a2b-bf3a-7f4699b863e1,2025-11-06T16:17:55Z,2025-11-06T16:18:02Z,event,animal,NA,Sus scrofa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T09:57:03Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
f51856de-514b-42a8-bc55-14b62ffb15f4,806db885-0801-4864-b602-49bed5a148ac,NA,2f684bc1-fcb0-4df4-9ff2-987bab162c90,2025-11-10T05:58:21Z,2025-11-10T05:58:26Z,event,animal,NA,Sus scrofa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T09:58:10Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
f94255b4-a0c5-455c-ace4-fc0087e104d7,806db885-0801-4864-b602-49bed5a148ac,NA,87a427c1-57ab-4d33-8faf-732ec90a8f13,2025-11-11T01:52:12Z,2025-11-11T01:52:18Z,event,animal,NA,Capreolus capreolus,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-21T14:38:55Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
2aa5f0fd-6701-41ed-a995-1967064ddbe3,806db885-0801-4864-b602-49bed5a148ac,NA,343d6251-67a3-451c-acd4-ecc72c6b0648,2025-11-21T05:44:11Z,2025-11-21T05:44:34Z,event,animal,NA,Sus scrofa,1,juvenile,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T10:18:16Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
ffa1c86a-6393-442f-a478-2f22e245fb46,806db885-0801-4864-b602-49bed5a148ac,NA,a120574b-1ee3-427e-9364-1d07dfef431c,2025-11-21T05:47:04Z,2025-11-21T05:54:03Z,event,animal,NA,Sus scrofa,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T10:19:55Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
ef4e5109-6b66-4b90-9257-697f9f7bc782,806db885-0801-4864-b602-49bed5a148ac,NA,2723623d-fff9-45f0-99af-db2c6098ea55,2025-11-21T15:46:13Z,2025-11-21T15:46:26Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-21T14:40:06Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
8251f777-73d1-4f3c-bbc0-f5f019024b1f,806db885-0801-4864-b602-49bed5a148ac,NA,45f6af0e-64c6-4814-81e5-fb612a8652c4,2025-11-22T15:56:09Z,2025-11-22T15:56:28Z,event,animal,NA,Capreolus capreolus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-21T15:04:13Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
75d822d3-c5d9-4d43-ae66-4b381db6c343,806db885-0801-4864-b602-49bed5a148ac,NA,da9448d5-3eb7-4caa-bade-029cca07e48b,2025-11-23T06:49:18Z,2025-11-23T06:49:33Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T14:44:53Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
6cde1743-83f6-4af0-9c94-0cd7a44d5b21,98fb282d-57cf-4c30-a057-f5e10a41186b,NA,62ff2a5b-5371-454e-a163-68a241816211,2025-11-21T15:38:02Z,2025-11-21T15:42:50Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T12:16:51Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
